id_contrato,data_originacao,valor_bem,valor_entrada,valor_financiado,ltv,prazo_meses,taxa_juros_am,parcela_mensal,comprometimento_renda,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m,default_90_12,mes_default,ead_realizado,lgd_realizado,perda_financeira
C001353,2024-03-01,88800.0,23363.28,65436.72,0.7369,36,0.01544,2383.06,0.1921,Concessionária,2017,5,39,Servidor público,12404.77,45.0,Própria,580.0,1,3,Não,6,1,8.0,65507.06,0.663,43432.97
C001354,2022-01-01,86600.0,26430.32,60169.68,0.6948,48,0.01602,1806.2,0.2709,Revenda multimarca,2016,6,54,CLT,6668.45,28.0,Financiada,698.0,0,2,Não,0,0,,,,0.0
C001355,2024-10-01,44000.0,15580.4,28419.6,0.6459,60,0.01695,758.33,0.2323,Digital,2021,1,30,Autônomo,3265.07,76.0,Alugada,856.0,0,2,Não,11,1,4.0,30417.98,0.5849,17790.37
C001356,2022-08-01,47000.0,13169.4,33830.6,0.7198,24,0.01403,1670.0,0.3427,Concessionária,2018,4,46,CLT,4873.09,103.0,Financiada,591.0,2,2,Sim,1,0,,,,0.0
C001357,2022-08-01,22000.0,9341.2,12658.8,0.5754,36,0.01617,466.61,0.2265,Correspondente bancário,2018,4,23,Autônomo,2060.12,8.0,Alugada,,1,1,Não,0,0,,,,0.0
C001358,2024-06-01,23700.0,1263.21,22436.79,0.9467,48,0.01455,652.77,0.174,Concessionária,2020,2,37,Autônomo,3750.65,25.0,Própria,780.0,0,0,Sim,0,0,,,,0.0
C001359,2022-05-01,36600.0,6785.64,29814.36,0.8146,24,0.01521,1492.09,0.2456,Revenda multimarca,2020,2,44,Servidor público,6074.45,131.0,Financiada,724.0,0,2,Sim,0,0,,,,0.0
C001360,2024-02-01,52400.0,13676.4,38723.6,0.739,36,0.01352,1365.69,0.3574,Concessionária,2014,8,32,CLT,3821.18,85.0,Alugada,724.0,0,3,Não,5,0,,,,0.0
C001361,2024-12-01,49600.0,7544.16,42055.84,0.8479,48,0.01449,1221.98,0.0708,Concessionária,2015,7,23,CLT,17255.65,30.0,Financiada,729.0,0,2,Não,0,0,,,,0.0
C001362,2022-10-01,58000.0,6014.6,51985.4,0.8963,60,0.01781,1417.28,0.1164,Correspondente bancário,2021,1,34,Servidor público,,,Própria,542.0,1,0,Sim,4,1,4.0,55745.82,0.4349,24245.12
C001363,2022-12-01,72300.0,10389.51,61910.49,0.8563,48,0.01858,1960.52,0.1359,Revenda multimarca,2020,2,51,CLT,14425.97,17.0,Própria,953.0,0,0,Não,0,0,,,,0.0
C001364,2023-08-01,27800.0,10024.68,17775.32,0.6394,36,0.01435,635.69,0.2619,Digital,2010,12,37,Autônomo,2426.77,14.0,Própria,513.0,2,2,Sim,1,0,,,,0.0
C001365,2024-06-01,29700.0,10801.89,18898.11,0.6363,48,0.01747,584.83,0.1817,Concessionária,2019,3,28,CLT,3218.63,93.0,Própria,517.0,0,0,Não,0,0,,,,0.0
C001366,2022-04-01,29600.0,16957.84,12642.16,0.4271,48,0.01829,397.95,0.1083,Revenda multimarca,2020,2,29,Autônomo,3675.94,0.0,Alugada,692.0,0,1,Não,0,0,,,,0.0
C001367,2024-01-01,22000.0,2831.4,19168.6,0.8713,24,0.01513,958.42,0.329,Concessionária,2017,5,45,Empresário,2912.8,134.0,Familiar,478.0,0,5,Não,4,0,,,,0.0
C001368,2022-08-01,56200.0,3591.18,52608.82,0.9361,48,0.01416,1517.81,0.1285,Concessionária,2017,5,49,Servidor público,11813.74,,Familiar,536.0,0,2,Não,1,0,,,,0.0
C001369,2024-10-01,58900.0,28861.0,30039.0,0.51,36,0.01725,1127.1,0.2114,Revenda multimarca,2017,5,45,Servidor público,5332.35,5.0,Própria,826.0,0,0,Não,1,0,,,,0.0
C001370,2023-07-01,22000.0,2666.4,19333.6,0.8788,36,0.01603,711.0,0.1615,Revenda multimarca,2019,3,31,Autônomo,4402.74,22.0,Financiada,644.0,1,1,Não,3,0,,,,0.0
C001371,2024-04-01,31400.0,10139.06,21260.94,0.6771,60,0.01716,570.31,0.2333,Revenda multimarca,2010,12,39,Autônomo,2444.5,67.0,Própria,631.0,1,2,Não,0,0,,,,0.0
C001372,2022-07-01,22000.0,7662.6,14337.4,0.6517,48,0.01487,419.99,0.1752,Concessionária,2017,5,43,CLT,2397.33,28.0,Alugada,678.0,1,1,Não,0,0,,,,0.0
C001373,2022-06-01,35100.0,5475.6,29624.4,0.844,24,0.01476,1474.85,0.2366,Concessionária,2019,3,30,Empresário,,49.0,Financiada,645.0,0,2,Sim,1,0,,,,0.0
C001374,2024-01-01,69600.0,19035.6,50564.4,0.7265,24,0.01511,2527.61,0.3854,Digital,2020,2,66,Aposentado,6558.36,280.0,Alugada,738.0,0,1,Não,3,1,4.0,56383.64,0.5201,29326.57
C001375,2023-05-01,29100.0,11855.34,17244.66,0.5926,60,0.01667,456.92,0.0843,Digital,2014,8,46,CLT,5422.38,103.0,Alugada,727.0,0,1,Não,3,0,,,,0.0
C001376,2022-03-01,59600.0,8755.24,50844.76,0.8531,48,0.01534,1504.43,0.2237,Concessionária,2020,2,55,Aposentado,6725.58,143.0,Familiar,539.0,2,0,Não,0,0,,,,0.0
C001377,2023-06-01,24600.0,9800.64,14799.36,0.6016,48,0.0169,452.56,0.1194,Correspondente bancário,2019,3,47,CLT,3790.45,,Financiada,650.0,1,0,Não,0,0,,,,0.0
C001378,2024-08-01,61700.0,9878.17,51821.83,0.8399,24,0.01631,2626.69,0.2809,Correspondente bancário,2015,7,40,CLT,,40.0,Alugada,695.0,2,0,Não,0,0,,,,0.0
C001379,2022-11-01,54000.0,4185.0,49815.0,0.9225,60,0.01545,1279.65,0.1905,Digital,2020,2,22,Servidor público,6718.0,,Alugada,781.0,0,0,Não,1,1,8.0,51023.88,0.7125,36352.28
C001380,2023-09-01,33000.0,7233.6,25766.4,0.7808,48,0.01681,786.44,0.1131,Correspondente bancário,2022,0,58,Aposentado,6951.7,480.0,Própria,544.0,0,1,Não,0,0,,,,0.0
C001381,2022-10-01,40500.0,10044.0,30456.0,0.752,60,0.01849,844.42,0.0845,Revenda multimarca,2015,7,40,Servidor público,9994.51,,Própria,588.0,1,3,Não,0,0,,,,0.0
C001382,2024-08-01,103700.0,15731.29,87968.71,0.8483,60,0.01701,2350.84,0.1215,Correspondente bancário,2018,4,50,CLT,19353.27,20.0,Financiada,594.0,0,1,Não,0,0,,,,0.0
C001383,2022-01-01,38800.0,11899.96,26900.04,0.6933,24,0.01605,1359.39,0.2924,Digital,2011,11,47,CLT,4649.48,46.0,Própria,664.0,0,1,Não,3,0,,,,0.0
C001384,2023-12-01,43200.0,9966.24,33233.76,0.7693,48,0.01651,1007.99,0.1117,Revenda multimarca,2021,1,32,Servidor público,9022.32,98.0,Financiada,595.0,2,3,Não,1,0,,,,0.0
C001385,2022-05-01,34500.0,2991.15,31508.85,0.9133,24,0.01531,1578.72,0.1213,Concessionária,2019,3,54,Empresário,13015.44,25.0,Própria,670.0,1,2,Sim,2,0,,,,0.0
C001386,2023-09-01,41500.0,4187.35,37312.65,0.8991,60,0.01797,1021.31,0.2572,Revenda multimarca,2016,6,52,Servidor público,3971.65,217.0,Alugada,664.0,0,0,Não,4,1,8.0,38558.4,0.88,33931.39
C001387,2023-04-01,34800.0,6886.92,27913.08,0.8021,36,0.01386,990.07,0.2707,Concessionária,2015,7,33,CLT,3657.03,95.0,Financiada,753.0,0,1,Não,0,0,,,,0.0
C001388,2024-02-01,39800.0,6360.04,33439.96,0.8402,24,0.01422,1654.38,0.1161,Concessionária,2015,7,25,Servidor público,14244.86,84.0,Alugada,589.0,2,3,Não,0,0,,,,0.0
C001389,2022-10-01,58500.0,20463.3,38036.7,0.6502,24,0.01424,1882.23,0.2437,Concessionária,2019,3,35,CLT,7724.92,15.0,Própria,748.0,0,0,Não,1,0,,,,0.0
C001390,2024-02-01,33100.0,17076.29,16023.71,0.4841,48,0.01706,491.65,0.1812,Revenda multimarca,2019,3,43,CLT,2713.07,31.0,Alugada,474.0,2,0,Não,0,0,,,,0.0
C001391,2023-08-01,36100.0,10237.96,25862.04,0.7164,24,0.01547,1298.2,0.337,Correspondente bancário,2017,5,24,CLT,,17.0,Própria,589.0,0,3,Não,0,0,,,,0.0
C001392,2022-05-01,23600.0,12753.44,10846.56,0.4596,48,0.01786,338.4,0.1778,Revenda multimarca,2010,12,53,Aposentado,,120.0,Alugada,500.0,2,1,Não,1,0,,,,0.0
C001393,2024-10-01,32100.0,6118.26,25981.74,0.8094,48,0.01567,774.17,0.1862,Concessionária,2016,6,56,CLT,4158.55,21.0,Alugada,607.0,2,2,Não,0,0,,,,0.0
C001394,2022-06-01,79400.0,13077.18,66322.82,0.8353,60,0.01519,1692.4,0.325,Concessionária,2020,2,35,CLT,5208.07,56.0,Financiada,640.0,0,0,Não,0,0,,,,0.0
C001395,2023-09-01,67600.0,26418.08,41181.92,0.6092,36,0.01548,1500.75,0.3296,Concessionária,2018,4,55,Servidor público,4552.88,56.0,Familiar,647.0,0,1,Não,0,0,,,,0.0
C001396,2022-08-01,22000.0,2699.4,19300.6,0.8773,48,0.01726,594.67,0.2162,Digital,2014,8,40,CLT,2750.14,,Alugada,707.0,0,2,Não,8,1,1.0,21084.61,0.9294,19596.39
C001397,2022-08-01,44200.0,15951.78,28248.22,0.6391,48,0.01611,849.58,0.2054,Concessionária,2017,5,39,Autônomo,4136.21,39.0,Alugada,612.0,0,0,Não,0,0,,,,0.0
C001398,2024-02-01,22000.0,7209.4,14790.6,0.6723,24,0.01552,742.87,0.3502,Digital,2015,7,48,CLT,2121.45,38.0,Alugada,541.0,0,1,Sim,0,0,,,,0.0
C001399,2024-11-01,45800.0,7524.94,38275.06,0.8357,48,0.01648,1160.16,0.1792,Digital,2020,2,47,Empresário,6472.39,19.0,Própria,705.0,0,1,Não,0,0,,,,0.0
C001400,2024-07-01,29700.0,7193.34,22506.66,0.7578,48,0.01544,667.36,0.1128,Concessionária,2015,7,25,CLT,5914.21,14.0,Própria,681.0,1,1,Não,2,0,,,,0.0
C001401,2024-07-01,32200.0,8951.6,23248.4,0.722,24,0.01453,1154.33,0.3407,Concessionária,2016,6,29,Servidor público,3387.83,30.0,Familiar,563.0,1,2,Sim,0,0,,,,0.0
C001402,2022-12-01,24500.0,3214.4,21285.6,0.8688,60,0.01666,563.84,0.3524,Correspondente bancário,2018,4,24,CLT,1600.0,,Financiada,471.0,0,2,Não,0,0,,,,0.0
C001403,2024-10-01,94600.0,20443.06,74156.94,0.7839,60,0.01778,2020.24,0.2069,Digital,2021,1,30,Autônomo,9763.74,,Própria,908.0,0,0,Não,0,0,,,,0.0
C001404,2022-10-01,31000.0,10614.4,20385.6,0.6576,48,0.01669,620.65,0.1963,Concessionária,2019,3,44,Servidor público,3160.94,173.0,Alugada,556.0,0,4,Não,0,0,,,,0.0
C001405,2022-12-01,32000.0,9795.2,22204.8,0.6939,36,0.01446,795.56,0.2038,Digital,2018,4,22,CLT,3903.06,25.0,Própria,463.0,2,2,Sim,0,0,,,,0.0
C001406,2023-08-01,59000.0,26190.1,32809.9,0.5561,60,0.01603,855.37,0.2417,Revenda multimarca,2021,1,27,CLT,3538.95,45.0,Alugada,738.0,0,3,Não,3,0,,,,0.0
C001407,2022-06-01,36300.0,9681.21,26618.79,0.7333,60,0.01596,692.73,0.146,Digital,2018,4,32,CLT,4745.18,97.0,Própria,654.0,0,3,Não,0,0,,,,0.0
C001408,2023-12-01,76300.0,13848.45,62451.55,0.8185,48,0.01491,1830.99,0.1869,Concessionária,2019,3,57,CLT,9794.49,41.0,Financiada,554.0,0,4,Não,5,1,6.0,65204.56,0.5845,38109.46
C001409,2023-06-01,22000.0,7807.8,14192.2,0.6451,60,0.01679,377.18,0.116,Correspondente bancário,2018,4,43,CLT,3251.8,89.0,Familiar,619.0,2,1,Não,0,0,,,,0.0
C001410,2023-07-01,68200.0,29094.12,39105.88,0.5734,48,0.01683,1194.09,0.1454,Revenda multimarca,2020,2,41,Autônomo,8212.61,38.0,Financiada,837.0,0,3,Não,8,0,,,,0.0
C001411,2023-01-01,47700.0,24827.85,22872.15,0.4795,36,0.01511,828.4,0.1441,Concessionária,2021,1,37,Servidor público,5748.68,37.0,Própria,750.0,0,2,Não,1,0,,,,0.0
C001412,2023-03-01,51400.0,15281.22,36118.78,0.7027,48,0.01607,1085.38,0.204,Concessionária,2017,5,34,Autônomo,5320.26,12.0,Própria,804.0,1,0,Não,4,0,,,,0.0
C001413,2022-08-01,39700.0,5550.06,34149.94,0.8602,48,0.01801,1068.75,0.308,Revenda multimarca,2015,7,43,CLT,3469.66,33.0,Familiar,499.0,2,1,Sim,2,0,,,,0.0
C001414,2022-01-01,31400.0,10010.32,21389.68,0.6812,48,0.01631,646.03,0.3757,Revenda multimarca,2012,10,35,Autônomo,1719.32,12.0,Própria,561.0,2,3,Não,2,1,7.0,22109.72,0.8641,19104.07
C001415,2024-05-01,107500.0,37603.5,69896.5,0.6502,36,0.01301,2443.99,0.1708,Concessionária,2021,1,43,CLT,14305.5,,Familiar,917.0,1,1,Não,0,0,,,,0.0
C001416,2022-11-01,30800.0,5876.64,24923.36,0.8092,24,0.01597,1258.34,0.2253,Digital,2019,3,24,CLT,5586.2,24.0,Financiada,828.0,0,1,Não,0,0,,,,0.0
C001417,2022-02-01,32100.0,7742.52,24357.48,0.7588,60,0.0182,670.51,0.3087,Revenda multimarca,2019,3,66,Aposentado,2172.28,131.0,Própria,467.0,2,4,Sim,9,1,7.0,25435.08,0.6864,17458.76
C001418,2022-02-01,46300.0,15769.78,30530.22,0.6594,60,0.01732,822.24,0.1163,Revenda multimarca,2020,2,36,CLT,7068.77,29.0,Própria,779.0,1,2,Não,0,0,,,,0.0
C001419,2022-07-01,23200.0,13592.88,9607.12,0.4141,36,0.01491,346.8,0.0908,Digital,2012,10,44,Autônomo,,131.0,Própria,647.0,0,2,Não,0,0,,,,0.0
C001420,2024-09-01,37500.0,5133.75,32366.25,0.8631,60,0.01579,838.67,0.2186,Concessionária,2019,3,43,CLT,,,Própria,698.0,0,1,Não,0,0,,,,0.0
C001421,2024-02-01,37700.0,2616.38,35083.62,0.9306,36,0.01755,1322.86,0.3544,Revenda multimarca,2021,1,39,Autônomo,3733.16,21.0,Financiada,810.0,1,2,Sim,0,0,,,,0.0
C001422,2023-09-01,28300.0,5408.13,22891.87,0.8089,24,0.01722,1172.54,0.1666,Revenda multimarca,2019,3,32,Autônomo,7037.47,38.0,Alugada,692.0,1,2,Não,0,0,,,,0.0
C001423,2023-05-01,52900.0,13875.67,39024.33,0.7377,48,0.01631,1178.64,0.288,Revenda multimarca,2019,3,46,Autônomo,4091.99,,Própria,560.0,0,1,Não,0,0,,,,0.0
C001424,2022-10-01,51200.0,15006.72,36193.28,0.7069,48,0.01637,1094.52,0.1141,Correspondente bancário,2022,0,44,CLT,9595.06,66.0,Familiar,546.0,2,2,Não,0,0,,,,0.0
C001425,2024-06-01,50700.0,7949.76,42750.24,0.8432,24,0.0156,2149.17,0.4402,Correspondente bancário,2018,4,36,Servidor público,4881.98,216.0,Própria,556.0,1,2,Não,2,0,,,,0.0
C001426,2022-07-01,40600.0,16572.92,24027.08,0.5918,60,0.0162,629.11,0.0672,Concessionária,2017,5,28,Servidor público,9356.94,33.0,Alugada,615.0,1,0,Não,0,0,,,,0.0
C001427,2024-12-01,58300.0,11619.19,46680.81,0.8007,48,0.01799,1460.31,0.1016,Revenda multimarca,2020,2,32,CLT,14375.93,19.0,Alugada,609.0,0,1,Sim,0,0,,,,0.0
C001428,2023-02-01,26400.0,2259.84,24140.16,0.9144,48,0.01627,728.49,0.2693,Correspondente bancário,2019,3,32,CLT,,28.0,Financiada,527.0,0,1,Não,1,0,,,,0.0
C001429,2022-08-01,68500.0,20639.05,47860.95,0.6987,60,0.01809,1313.93,0.1854,Revenda multimarca,2021,1,27,CLT,7085.16,2.0,Financiada,798.0,0,0,Não,0,0,,,,0.0
C001430,2022-04-01,67200.0,18816.0,48384.0,0.72,60,0.01598,1259.8,0.1821,Concessionária,2017,5,52,Servidor público,6917.29,17.0,Alugada,648.0,1,0,Não,0,0,,,,0.0
C001431,2023-12-01,31600.0,7378.6,24221.4,0.7665,48,0.01594,725.86,0.1967,Digital,2013,9,54,Autônomo,3690.94,83.0,Própria,647.0,0,0,Não,0,0,,,,0.0
C001432,2022-11-01,32600.0,7305.66,25294.34,0.7759,60,0.01881,706.85,0.0426,Revenda multimarca,2020,2,55,Servidor público,16578.13,30.0,Familiar,737.0,0,1,Não,0,0,,,,0.0
C001433,2022-04-01,55200.0,22830.72,32369.28,0.5864,60,0.01695,863.72,0.1098,Concessionária,2013,9,25,Autônomo,7868.68,44.0,Própria,742.0,0,0,Não,0,0,,,,0.0
C001434,2022-07-01,24500.0,9346.75,15153.25,0.6185,36,0.01651,561.7,0.1133,Correspondente bancário,2021,1,43,CLT,4958.27,55.0,Própria,507.0,0,3,Não,0,0,,,,0.0
C001435,2023-11-01,54300.0,22512.78,31787.22,0.5854,36,0.01591,1166.67,0.3374,Revenda multimarca,2010,12,31,CLT,3457.74,,Própria,728.0,0,1,Não,3,0,,,,0.0
C001436,2023-06-01,43900.0,23455.77,20444.23,0.4657,60,0.01436,510.65,0.1371,Concessionária,2020,2,46,CLT,3724.58,30.0,Familiar,,2,1,Não,0,0,,,,0.0
C001437,2024-04-01,56100.0,9716.52,46383.48,0.8268,60,0.01742,1252.33,0.0986,Revenda multimarca,2021,1,55,CLT,12696.19,56.0,Própria,793.0,0,1,Não,1,0,,,,0.0
C001438,2023-01-01,113600.0,28718.08,84881.92,0.7472,48,0.01423,2452.61,0.219,Concessionária,2020,2,38,Servidor público,11200.64,73.0,Alugada,622.0,0,1,Não,0,0,,,,0.0
C001439,2024-08-01,57200.0,25677.08,31522.92,0.5511,48,0.01572,940.28,0.1259,Concessionária,2016,6,42,Empresário,7468.81,10.0,Própria,505.0,2,2,Não,0,0,,,,0.0
C001440,2023-12-01,22200.0,9102.0,13098.0,0.59,24,0.01481,652.46,0.3265,Digital,2010,12,50,CLT,1998.61,49.0,Financiada,472.0,2,2,Não,2,0,,,,0.0
C001441,2023-02-01,74700.0,10293.66,64406.34,0.8622,48,0.01597,1931.34,0.3297,Revenda multimarca,2019,3,75,Aposentado,5857.17,457.0,Familiar,689.0,0,0,Não,3,0,,,,0.0
C001442,2024-03-01,28800.0,9025.92,19774.08,0.6866,60,0.01432,493.4,0.1721,Concessionária,2015,7,25,Autônomo,2866.56,26.0,Financiada,597.0,0,2,Não,0,0,,,,0.0
C001443,2022-10-01,31700.0,11263.01,20436.99,0.6447,36,0.01631,755.06,0.2571,Revenda multimarca,2019,3,27,CLT,2936.39,75.0,Própria,736.0,0,0,Não,0,0,,,,0.0
C001444,2023-06-01,61600.0,13237.84,48362.16,0.7851,48,0.01484,1415.79,0.1489,Concessionária,2017,5,30,CLT,9505.73,48.0,Financiada,620.0,1,3,Não,0,0,,,,0.0
C001445,2023-04-01,109600.0,22676.24,86923.76,0.7931,60,0.01816,2390.47,0.1626,Revenda multimarca,2021,1,36,Servidor público,14701.96,,Própria,586.0,0,3,Não,1,0,,,,0.0
C001446,2024-05-01,46300.0,8653.47,37646.53,0.8131,36,0.01565,1375.79,0.1042,Concessionária,2019,3,36,CLT,13209.24,,Financiada,617.0,2,6,Sim,0,0,,,,0.0
C001447,2024-11-01,43800.0,7270.8,36529.2,0.834,24,0.01425,1807.84,0.1661,Digital,2018,4,62,CLT,10882.7,157.0,Alugada,670.0,0,2,Não,0,0,,,,0.0
C001448,2023-06-01,85300.0,17213.54,68086.46,0.7982,24,0.01488,3394.42,0.3724,Digital,2016,6,56,Empresário,9114.21,,Familiar,684.0,0,0,Não,9,1,9.0,63439.79,0.7659,48589.2
C001449,2022-03-01,30700.0,11094.98,19605.02,0.6386,60,0.01429,488.8,0.1738,Concessionária,2019,3,32,CLT,2813.17,26.0,Própria,508.0,2,7,Não,5,1,3.0,21071.41,0.5223,11006.51
C001450,2023-12-01,50500.0,14973.25,35526.75,0.7035,36,0.01477,1279.46,0.1888,Concessionária,2021,1,47,CLT,6775.77,78.0,Própria,506.0,2,2,Não,0,0,,,,0.0
C001451,2022-08-01,25700.0,2498.04,23201.96,0.9028,48,0.01533,686.37,0.15,Concessionária,2021,1,51,CLT,4577.03,29.0,Alugada,773.0,0,2,Não,0,0,,,,0.0
C001452,2023-11-01,90700.0,17514.17,73185.83,0.8069,36,0.01426,2613.36,0.095,Concessionária,2018,4,42,Servidor público,27519.89,54.0,Alugada,756.0,0,0,Não,0,0,,,,0.0
C001453,2022-05-01,59900.0,9152.72,50747.28,0.8472,48,0.016,1522.71,0.386,Revenda multimarca,2017,5,40,CLT,3944.84,5.0,Financiada,662.0,1,1,Não,1,0,,,,0.0
C001454,2023-09-01,43700.0,10273.87,33426.13,0.7649,60,0.01574,865.03,0.1609,Concessionária,2019,3,42,Servidor público,5376.93,,Familiar,746.0,0,2,Não,2,0,,,,0.0
C001455,2023-09-01,67700.0,26416.54,41283.46,0.6098,48,0.016,1238.74,0.1239,Concessionária,2017,5,28,Servidor público,9999.76,61.0,Alugada,710.0,0,0,Não,0,0,,,,0.0
C001456,2022-09-01,41900.0,13219.45,28680.55,0.6845,48,0.01532,848.26,0.3437,Correspondente bancário,2017,5,22,Autônomo,2467.81,25.0,Financiada,559.0,0,2,Não,3,1,8.0,29117.36,0.7006,20399.69
C001457,2022-05-01,85300.0,27731.03,57568.97,0.6749,60,0.01485,1456.24,0.1394,Concessionária,2019,3,48,Empresário,10449.96,8.0,Financiada,591.0,1,2,Não,1,0,,,,0.0
C001458,2024-01-01,24000.0,3360.0,20640.0,0.86,48,0.01512,607.85,0.2415,Concessionária,2014,8,27,CLT,2517.04,48.0,Alugada,507.0,2,0,Sim,0,0,,,,0.0
C001459,2022-02-01,56800.0,6151.44,50648.56,0.8917,48,0.01667,1541.36,0.2264,Revenda multimarca,2016,6,41,Autônomo,6807.91,31.0,Financiada,601.0,1,4,Não,1,0,,,,0.0
C001460,2024-10-01,34100.0,5176.38,28923.62,0.8482,48,0.01554,859.46,0.2844,Concessionária,2017,5,30,CLT,3022.42,11.0,Alugada,607.0,2,2,Não,0,0,,,,0.0
C001461,2022-08-01,88300.0,14772.59,73527.41,0.8327,48,0.01622,2216.52,0.1415,Concessionária,2018,4,30,Empresário,15659.0,,Própria,569.0,1,1,Não,2,0,,,,0.0
C001462,2022-10-01,83700.0,55593.54,28106.46,0.3358,24,0.01484,1400.58,0.166,Correspondente bancário,2013,9,62,Autônomo,8435.2,31.0,Alugada,840.0,0,0,Não,0,0,,,,0.0
C001463,2023-04-01,30900.0,6213.99,24686.01,0.7989,48,0.01661,750.31,0.1614,Digital,2019,3,65,Aposentado,4649.01,209.0,Própria,648.0,2,1,Não,0,0,,,,0.0
C001464,2023-09-01,22000.0,4991.8,17008.2,0.7731,48,0.01526,502.39,0.3074,Concessionária,2011,11,26,CLT,1634.39,5.0,Própria,511.0,0,2,Não,0,0,,,,0.0
C001465,2024-10-01,54200.0,4346.84,49853.16,0.9198,60,0.01719,1338.28,0.1442,Revenda multimarca,2019,3,57,Aposentado,9282.84,266.0,Própria,697.0,0,0,Não,0,0,,,,0.0
C001466,2024-06-01,40900.0,11791.47,29108.53,0.7117,60,0.01703,778.28,0.1787,Digital,2019,3,33,Autônomo,4355.03,46.0,Alugada,533.0,0,1,Não,0,0,,,,0.0
C001467,2022-03-01,22000.0,4569.4,17430.6,0.7923,60,0.01727,468.85,0.293,Correspondente bancário,2016,6,37,Autônomo,1600.0,86.0,Própria,626.0,1,5,Não,1,0,,,,0.0
C001468,2024-04-01,40100.0,2013.02,38086.98,0.9498,48,0.01785,1188.01,0.2224,Revenda multimarca,2015,7,30,Servidor público,5341.12,100.0,Alugada,685.0,0,1,Sim,1,0,,,,0.0
C001469,2024-07-01,22000.0,7807.8,14192.2,0.6451,24,0.01345,695.84,0.4037,Concessionária,2019,3,46,CLT,1723.79,34.0,Alugada,499.0,0,6,Não,0,0,,,,0.0
C001470,2022-08-01,41200.0,5763.88,35436.12,0.8601,48,0.01279,992.48,0.346,Concessionária,2020,2,42,Autônomo,2868.39,2.0,Familiar,738.0,1,0,Não,0,0,,,,0.0
C001471,2022-04-01,35100.0,4622.67,30477.33,0.8683,60,0.0171,816.31,0.2254,Digital,2011,11,53,Servidor público,3621.59,,Própria,703.0,2,0,Não,0,0,,,,0.0
C001472,2024-10-01,22000.0,2472.8,19527.2,0.8876,36,0.0167,726.1,0.0722,Correspondente bancário,2021,1,75,Aposentado,,36.0,Financiada,519.0,1,0,Não,0,0,,,,0.0
C001473,2022-11-01,37200.0,3541.44,33658.56,0.9048,60,0.016,876.83,0.0828,Correspondente bancário,2022,0,28,CLT,10585.95,107.0,Familiar,672.0,0,5,Não,7,1,5.0,35607.05,0.4642,16527.87
C001474,2023-12-01,25300.0,4548.94,20751.06,0.8202,48,0.01664,631.11,0.2937,Digital,2015,7,33,CLT,2148.7,,Própria,500.0,2,1,Sim,3,1,6.0,21772.61,0.8,17418.08
C001475,2022-04-01,56500.0,15656.15,40843.85,0.7229,36,0.01597,1500.56,0.1689,Concessionária,2020,2,35,CLT,8883.78,36.0,Familiar,889.0,0,3,Sim,0,0,,,,0.0
C001476,2024-11-01,22000.0,3269.2,18730.8,0.8514,36,0.01308,655.71,0.1484,Concessionária,2022,0,39,CLT,4417.48,83.0,Própria,697.0,0,1,Sim,0,0,,,,0.0
C001477,2022-08-01,37600.0,11686.08,25913.92,0.6892,36,0.01474,932.8,0.1442,Concessionária,2017,5,75,Aposentado,6466.97,12.0,Financiada,601.0,0,0,Não,0,0,,,,0.0
C001478,2022-11-01,56000.0,9486.4,46513.6,0.8306,24,0.01475,2315.41,0.3807,Digital,2018,4,46,CLT,,,Alugada,539.0,1,1,Não,1,0,,,,0.0
C001479,2024-08-01,38400.0,3463.68,34936.32,0.9098,60,0.01678,928.24,0.2522,Revenda multimarca,2019,3,27,Empresário,3680.37,12.0,Própria,550.0,2,0,Sim,7,1,10.0,35203.02,0.8,28162.41
C001480,2024-08-01,51600.0,7889.64,43710.36,0.8471,48,0.01437,1266.79,0.3154,Concessionária,2019,3,47,CLT,4016.35,225.0,Alugada,590.0,0,1,Não,0,0,,,,0.0
C001481,2023-12-01,51100.0,12197.57,38902.43,0.7613,60,0.018,1065.61,0.1073,Correspondente bancário,2020,2,35,CLT,9931.04,21.0,Própria,801.0,0,0,Não,0,0,,,,0.0
C001482,2022-05-01,46600.0,5722.48,40877.52,0.8772,48,0.01568,1218.28,0.2432,Correspondente bancário,2016,6,38,Servidor público,5008.91,68.0,Própria,502.0,0,4,Não,0,0,,,,0.0
C001483,2024-08-01,28700.0,10561.6,18138.4,0.632,24,0.01488,904.28,0.3088,Concessionária,2021,1,41,CLT,,212.0,Alugada,582.0,2,1,Não,8,1,4.0,20216.86,0.4353,8800.1
C001484,2024-03-01,22000.0,4466.0,17534.0,0.797,48,0.0174,541.82,0.1659,Revenda multimarca,2021,1,71,Aposentado,3265.02,28.0,Alugada,484.0,0,1,Sim,1,0,,,,0.0
C001485,2023-04-01,73300.0,27971.28,45328.72,0.6184,24,0.01622,2295.19,0.251,Revenda multimarca,2022,0,37,CLT,9143.93,63.0,Própria,1000.0,0,1,Não,2,0,,,,0.0
C001486,2024-07-01,71200.0,21986.56,49213.44,0.6912,36,0.01537,1790.16,0.0797,Digital,2022,0,46,CLT,22467.81,2.0,Própria,1000.0,0,3,Não,0,0,,,,0.0
