id_proposta,faixa,valor_financiado,pd,fator_ead,ead,lgd,perda_esperada,perda_pct
P001301,2,19718.6,0.216111,1.015,20014.379,0.684587,2961.065026,0.150166
P001302,2,36869.3,0.226183,1.027,37864.7711,0.672587,5760.280255,0.156235
P001303,6,48758.6,0.068872,1.003,48904.8758,0.637587,2147.495635,0.044043
P001304,7,60914.5,0.064344,1.015,61828.2175,0.667587,2655.825459,0.043599
P001305,1,20629.4,0.345968,1.038,21413.3172,0.751587,5568.002526,0.269906
P001306,4,45184.14,0.129094,1.015,45861.9021,0.667587,3952.453899,0.087474
P001307,10,29023.82,0.02935,1.021,29633.32022,0.643587,559.759321,0.019286
P001308,6,33434.75,0.081231,1.02,34103.445,0.719587,1993.43901,0.059622
P001309,2,18939.8,0.256443,1.013,19186.0174,0.753587,3707.739455,0.195764
P001310,1,19678.5,0.339353,1.04,20465.64,0.901587,6261.597345,0.318195
P001311,1,34440.0,0.322024,1.037,35714.28,0.637587,7332.786603,0.212915
P001312,5,15859.02,0.095779,1.024,16239.63648,0.427587,665.072787,0.041937
P001313,3,31924.36,0.152702,1.015,32403.2254,0.667587,3303.250477,0.103471
P001314,8,51802.2,0.045782,1.042,53977.8924,0.679587,1679.412637,0.03242
P001315,3,23496.16,0.199672,1.04,24436.0064,0.588587,2871.823365,0.122225
P001316,10,21071.5,0.025941,1.04,21914.36,0.427587,243.075911,0.011536
P001317,1,19910.0,0.351051,1.038,20666.58,0.923587,6700.648619,0.336547
P001318,1,27718.32,0.412629,1.032,28605.30624,0.611587,7218.794797,0.260434
P001319,4,47319.8,0.129272,1.04,49212.592,0.763587,4857.810911,0.102659
P001320,4,37155.3,0.134972,1.013,37638.3189,0.763587,3879.116954,0.104403
P001321,5,50581.79,0.095149,1.015,51340.51685,0.763587,3730.123152,0.073744
P001322,3,19757.7,0.174482,1.032,20389.9464,0.719587,2560.057226,0.129573
P001323,10,23968.5,0.024249,1.021,24471.8385,0.599587,355.805944,0.014845
P001324,9,43417.44,0.037885,1.04,45154.1376,0.763587,1306.233878,0.030085
P001325,2,31773.12,0.249676,1.04,33044.0448,0.588587,4856.012733,0.152834
P001326,7,28156.68,0.062782,1.041,29311.10388,0.915587,1684.871411,0.059839
P001327,7,33857.46,0.061552,1.038,35144.04348,0.751587,1625.832625,0.04802
P001328,8,36001.95,0.046869,1.027,36974.00265,0.841587,1458.420896,0.040509
P001329,10,63966.24,0.027107,1.041,66588.85584,0.611587,1103.930769,0.017258
P001330,1,15985.2,0.30884,0.995,15905.274,0.915587,4497.529696,0.281356
P001331,6,35561.1,0.071178,1.037,36876.8607,0.586587,1539.693281,0.043297
P001332,8,33466.58,0.046045,1.04,34805.2432,0.684587,1097.111846,0.032782
P001333,1,15382.4,0.348175,1.037,15951.5488,0.558587,3102.347641,0.201682
P001334,6,13250.6,0.075418,1.037,13740.8722,0.637587,660.734486,0.049864
P001335,6,57049.23,0.081605,1.027,58589.55921,0.751587,3593.504474,0.06299
P001336,2,11230.56,0.24207,1.024,11500.09344,0.643587,1791.634008,0.159532
P001337,7,41539.81,0.056776,1.037,43076.78297,0.753587,1843.081268,0.044369
P001338,7,32181.6,0.058135,1.027,33050.5032,0.586587,1127.056311,0.035022
P001339,6,40469.88,0.079766,1.013,40995.98844,0.832587,2722.641648,0.067276
P001340,1,20809.8,0.367108,1.042,21683.8116,0.762587,6070.421535,0.29171
P001341,1,48056.64,0.375766,1.02,49017.7728,0.832587,15335.58931,0.319115
P001342,1,35750.88,0.304915,1.027,36716.15376,0.762587,8537.39162,0.238802
P001343,8,32438.79,0.046161,1.015,32925.37185,0.586587,891.531088,0.027483
P001344,4,28490.08,0.115849,1.015,28917.4312,0.684587,2293.403199,0.080498
P001345,10,48496.82,0.036553,1.04,50436.6928,0.588587,1085.112442,0.022375
P001346,8,26986.08,0.047143,0.98,26446.3584,0.599587,747.54901,0.027701
P001347,2,14425.4,0.266412,1.015,14641.781,0.637587,2487.059983,0.172408
P001348,2,36012.06,0.262403,1.015,36552.2409,0.588587,5645.376767,0.156764
P001349,10,102115.36,0.028152,1.02,104157.6672,0.719587,2109.996343,0.020663
P001350,3,37831.51,0.168046,1.002,37907.17302,0.679587,4329.072958,0.11443
P001351,6,66313.8,0.070481,1.032,68435.8416,0.611587,2949.951385,0.044485
P001352,4,30790.64,0.13946,1.013,31190.91832,0.763587,3321.519073,0.107874
P001353,9,22732.74,0.040122,1.037,23573.85138,0.586587,554.812863,0.024406
P001354,5,20203.04,0.087889,1.02,20607.1008,0.611587,1107.662503,0.054827
P001355,3,21525.66,0.206338,1.038,22343.63508,0.672587,3100.853469,0.144054
P001356,1,85456.0,0.644832,1.042,89045.152,0.844587,48495.44428,0.56749
P001357,1,69566.24,0.385632,1.003,69774.93872,0.674587,18151.420777,0.260923
P001358,1,18460.2,0.498438,1.04,19198.608,0.822587,7871.587374,0.426409
P001359,2,20499.99,0.298072,1.015,20807.48985,0.845587,5244.440731,0.255827
P001360,2,22143.38,0.244961,1.041,23051.25858,0.611587,3453.418732,0.155957
P001361,4,15923.6,0.114188,0.995,15843.982,0.611587,1106.479246,0.069487
P001362,2,47741.04,0.245006,1.042,49746.16368,0.679587,8282.865151,0.173496
P001363,10,49883.6,0.035347,1.032,51479.8752,0.915587,1666.047908,0.033399
P001364,9,50687.67,0.044429,1.015,51447.98505,0.637587,1457.391381,0.028752
P001365,9,21279.51,0.040572,1.024,21790.21824,0.857587,758.16862,0.035629
P001366,10,38780.88,0.027314,1.04,40332.1152,0.667587,735.437716,0.018964
P001367,9,38191.4,0.03821,1.032,39413.5248,0.832587,1253.869392,0.032831
P001368,5,19819.8,0.092794,1.038,20572.9524,0.679587,1297.359308,0.065458
P001369,1,43157.3,0.576602,1.04,44883.592,0.832587,21547.334023,0.499274
P001370,1,43065.41,0.643193,1.04,44788.0264,0.684587,19721.111231,0.457934
P001371,3,33995.36,0.176723,1.027,34913.23472,0.845587,5217.257861,0.15347
P001372,2,18410.7,0.232249,1.02,18778.914,0.832587,3631.226187,0.197235
P001373,2,49323.2,0.249697,1.013,49964.4016,0.753587,9401.707615,0.190614
P001374,2,30772.0,0.256236,1.038,31941.336,0.751587,6151.38693,0.199902
P001375,9,45604.0,0.040302,1.04,47428.16,0.832587,1591.447629,0.034897
P001376,1,32282.28,0.50743,1.02,32927.9256,0.611587,10218.75805,0.316544
P001377,7,16846.2,0.056723,1.024,17250.5088,0.564587,552.452539,0.032794
P001378,5,168368.69,0.093418,1.027,172914.64463,0.672587,10864.470227,0.064528
P001379,4,20645.68,0.115489,1.013,20914.07384,0.832587,2010.982024,0.097404
P001380,7,32860.62,0.056631,1.04,34175.0448,0.763587,1477.831596,0.044973
P001381,10,16766.2,0.036846,1.032,17302.7184,0.640587,408.402307,0.024359
P001382,3,44721.6,0.157122,1.027,45929.0832,0.672587,4853.698333,0.108531
P001383,2,9856.0,0.290778,1.024,10092.544,0.427587,1254.83403,0.127317
P001384,1,34667.13,0.318605,1.042,36123.14946,0.844587,9720.355005,0.280391
P001385,3,23648.28,0.150666,1.042,24641.50776,0.923587,3428.932255,0.144997
P001386,9,28037.1,0.039701,1.02,28597.842,0.719587,816.997835,0.02914
P001387,2,29694.0,0.225681,1.038,30822.372,0.751587,5228.059678,0.176065
P001388,6,104992.84,0.081906,1.027,107827.64668,0.751587,6637.833068,0.063222
P001389,3,37520.1,0.190785,1.013,38007.8613,0.763587,5537.015193,0.147575
P001390,5,41803.86,0.091712,1.024,42807.15264,0.427587,1678.681939,0.040156
P001391,3,11525.8,0.19748,1.021,11767.8418,0.427587,993.672501,0.086213
P001392,2,11800.8,0.215267,1.021,12048.6168,0.599587,1555.130523,0.131782
P001393,2,32107.5,0.230255,1.015,32589.1125,0.667587,5009.435758,0.156021
P001394,8,16539.6,0.050441,0.995,16456.902,0.753587,625.558652,0.037822
P001395,10,50728.76,0.031913,1.04,52757.9104,0.599587,1009.499224,0.0199
P001396,5,33827.84,0.093581,1.003,33929.32352,0.637587,2024.421588,0.059845
P001397,8,72035.7,0.050492,0.995,71675.5215,0.611587,2213.345991,0.030726
P001398,1,21523.74,0.333541,1.041,22406.21334,0.532587,3980.229907,0.184923
P001399,3,34981.28,0.194065,1.024,35820.83072,0.857587,5961.585952,0.170422
P001400,6,27030.3,0.074221,1.04,28111.512,0.667587,1392.887836,0.051531
P001401,8,46281.14,0.050274,1.04,48132.3856,0.832587,2014.696426,0.043532
P001402,3,30942.78,0.144605,1.021,31592.57838,0.427587,1953.41189,0.06313
P001403,9,48643.49,0.04272,1.013,49275.85537,0.763587,1607.415484,0.033045
P001404,6,27257.74,0.074524,1.04,28348.0496,0.684587,1446.258815,0.053059
P001405,1,22887.45,0.302363,1.04,23802.948,0.832587,5992.232698,0.261813
P001406,10,27094.26,0.02186,1.021,27663.23946,0.599587,362.588478,0.013382
P001407,1,33002.2,0.572298,1.04,34322.288,0.832587,16354.133895,0.495547
P001408,8,19581.36,0.048223,1.041,20384.19576,0.719587,707.349151,0.036124
P001409,3,17809.0,0.201749,1.04,18521.36,0.763587,2853.273984,0.160215
P001410,7,51226.5,0.062315,1.042,53378.013,0.679587,2260.489923,0.044127
P001411,7,15701.65,0.059568,0.98,15387.617,0.857587,786.076323,0.050063
P001412,10,36180.42,0.02579,1.015,36723.1263,0.763587,723.191235,0.019988
P001413,1,42871.41,0.322906,1.041,44629.13781,0.640587,9231.512886,0.21533
P001414,6,24638.76,0.066987,1.003,24712.67628,0.586587,971.048748,0.039411
P001415,9,14012.64,0.039637,1.015,14222.8296,0.753587,424.836682,0.030318
P001416,6,49294.0,0.068401,1.002,49392.588,0.600587,2029.094333,0.041163
P001417,2,16500.0,0.24109,1.02,16830.0,0.611587,2481.540026,0.150396
P001418,6,34100.08,0.07937,1.015,34611.5812,0.763587,2097.664808,0.061515
P001419,10,53986.22,0.035573,1.013,54688.04086,0.667587,1298.73625,0.024057
P001420,7,39040.89,0.065659,1.038,40524.44382,0.841587,2239.29162,0.057358
P001421,6,34888.0,0.069979,1.027,35829.976,0.841587,2110.136979,0.060483
P001422,4,22376.37,0.135139,0.995,22264.48815,0.719587,2165.09287,0.096758
P001423,2,34987.5,0.21492,1.038,36317.025,0.751587,5866.316253,0.167669
P001424,4,92043.0,0.132604,1.042,95908.806,0.679587,8642.920107,0.093901
P001425,10,76909.44,0.027754,1.032,79370.54208,0.611587,1347.21157,0.017517
P001426,7,34826.12,0.054406,1.013,35278.85956,0.763587,1465.617483,0.042084
P001427,3,47520.0,0.155421,1.042,49515.84,0.751587,5784.0756,0.121719
P001428,2,36026.68,0.248823,1.04,37467.7472,0.753587,7025.566856,0.19501
P001429,6,40315.5,0.075503,1.042,42008.751,0.751587,2383.860508,0.05913
P001430,4,40407.78,0.113868,1.015,41013.8967,0.667587,3117.74586,0.077157
P001431,6,17682.21,0.072104,1.021,18053.53641,0.520587,677.666913,0.038325
P001432,2,20211.4,0.274584,1.038,20979.4332,0.672587,3874.513589,0.191699
P001433,10,64191.36,0.027091,1.037,66566.44032,0.586587,1057.811802,0.016479
P001434,2,20963.61,0.282195,1.04,21802.1544,0.684587,4211.890233,0.200914
P001435,7,24167.44,0.055231,1.032,24940.79808,0.719587,991.236017,0.041015
P001436,10,47508.2,0.028902,1.024,48648.3968,0.643587,904.899613,0.019047
P001437,2,21584.7,0.209936,1.032,22275.4104,0.719587,3365.085158,0.155901
P001438,10,33652.8,0.034888,1.027,34561.4256,0.637587,768.780976,0.022844
P001439,10,33488.4,0.024399,1.041,34861.4244,0.719587,612.073026,0.018277
P001440,8,31850.35,0.053078,1.024,32614.7584,0.599587,1037.956645,0.032589
P001441,3,20001.51,0.144445,1.003,20061.51453,0.845587,2450.321885,0.122507
P001442,3,19861.6,0.182409,1.038,20616.3408,0.751587,2826.416584,0.142306
P001443,7,29146.0,0.059562,1.013,29524.898,0.684587,1203.894306,0.041306
P001444,8,18618.6,0.04974,0.98,18246.228,0.857587,778.313661,0.041803
P001445,6,28690.2,0.070241,1.042,29895.1884,0.672587,1412.352239,0.049228
P001446,3,34301.96,0.160446,1.037,35571.13252,0.766587,4375.089139,0.127546
P001447,1,19861.6,0.456133,1.042,20695.7872,0.762587,7198.848026,0.362451
P001448,3,19757.64,0.158409,0.995,19658.8518,0.719587,2240.899901,0.113419
P001449,1,22957.56,0.317939,1.015,23301.9234,0.822587,6094.205384,0.265455
P001450,8,60870.74,0.047823,1.015,61783.8011,0.832587,2460.027712,0.040414
P001451,3,22473.0,0.19547,1.037,23304.501,0.674587,3072.964719,0.13674
P001452,1,16636.4,0.354277,1.032,17168.7648,0.611587,3719.970558,0.223604
P001453,9,16503.48,0.043135,1.015,16751.0322,0.586587,423.841708,0.025682
P001454,9,31069.35,0.040145,0.98,30447.963,0.427587,522.654283,0.016822
P001455,9,31975.22,0.03922,1.032,32998.42704,0.611587,791.511621,0.024754
P001456,6,66977.28,0.07426,1.024,68584.73472,0.427587,2177.739855,0.032515
P001457,9,25944.48,0.038745,1.032,26774.70336,0.640587,664.527625,0.025613
P001458,2,44100.0,0.229545,1.038,45775.8,0.751587,7897.384872,0.179079
P001459,1,25930.04,0.356135,1.02,26448.6408,0.832587,7842.369634,0.302443
P001460,1,25304.43,0.321917,1.032,26114.17176,0.611587,5141.364019,0.20318
P001461,6,50405.85,0.067339,1.015,51161.93775,0.822587,2833.950866,0.056223
P001462,2,14117.4,0.243231,1.037,14639.7438,0.845587,3010.999509,0.213283
P001463,10,62706.8,0.036566,1.04,65215.072,0.763587,1820.8879,0.029038
P001464,1,16678.62,0.328658,1.04,17345.7648,0.599587,3418.137071,0.204941
P001465,3,24020.0,0.208761,1.003,24092.06,0.637587,3206.735318,0.133503
P001466,10,37438.64,0.033053,0.995,37251.4468,0.611587,753.020588,0.020113
P001467,8,29013.0,0.047059,1.037,30086.481,0.753587,1066.961736,0.036775
P001468,10,49721.76,0.028931,1.027,51064.24752,0.845587,1249.216467,0.025124
P001469,6,38446.07,0.083623,1.04,39983.9128,0.684587,2288.969938,0.059537
P001470,2,22428.0,0.229589,1.027,23033.556,0.637587,3371.722579,0.150335
P001471,1,49588.0,0.301868,1.038,51472.344,0.672587,10450.568185,0.210748
P001472,7,22184.4,0.058973,1.041,23093.9604,0.719587,980.020998,0.044176
P001473,9,24070.75,0.037904,1.015,24431.81125,0.667587,618.227027,0.025684
P001474,10,84070.64,0.030475,1.04,87433.4656,0.667587,1778.801554,0.021158
P001475,4,24495.22,0.114547,1.04,25475.0288,0.684587,1997.687517,0.081554
P001476,10,43110.21,0.033489,1.015,43756.86315,0.832587,1220.047995,0.028301
P001477,10,24493.56,0.033396,1.024,25081.40544,0.427587,358.159262,0.014623
P001478,1,24768.64,0.397702,1.032,25561.23648,0.719587,7315.13384,0.295339
P001479,5,35695.52,0.087229,1.04,37123.3408,0.667587,2161.798158,0.060562
P001480,2,43158.82,0.2657,1.038,44798.85516,0.751587,8946.163958,0.207285
P001481,3,16121.6,0.207504,1.041,16782.5856,0.753587,2624.324778,0.162783
P001482,9,50620.37,0.038152,1.027,51987.11999,0.751587,1490.692353,0.029448
P001483,7,45374.29,0.055435,1.04,47189.2616,0.763587,1997.479599,0.044022
P001484,3,16005.6,0.145103,1.02,16325.712,0.719587,1704.637975,0.106503
P001485,4,16592.73,0.123025,1.04,17256.4392,0.520587,1105.188432,0.066607
P001486,8,16953.2,0.049892,1.02,17292.264,0.719587,620.817876,0.03662
P001487,8,22807.04,0.050156,1.02,23263.1808,0.611587,713.591299,0.031288
P001488,5,25261.8,0.085561,1.02,25767.036,0.611587,1348.339459,0.053375
P001489,6,14194.83,0.074269,1.015,14407.75245,0.507587,543.142064,0.038263
P001490,6,26932.29,0.075636,1.015,27336.27435,0.507587,1049.488433,0.038968
P001491,10,47817.42,0.027735,0.98,46861.0716,0.599587,779.277464,0.016297
P001492,8,66947.19,0.046559,1.032,69089.50008,0.753587,2424.075075,0.036209
P001493,2,30563.66,0.236893,1.015,31022.1149,0.684587,5030.974131,0.164606
P001494,7,31687.77,0.060126,1.04,32955.2808,0.763587,1513.031172,0.047748
P001495,9,40719.43,0.038881,1.024,41696.69632,0.599587,972.045259,0.023872
P001496,8,61501.46,0.045987,1.027,63161.99942,0.586587,1703.804411,0.027703
P001497,8,19364.22,0.050817,1.021,19770.86862,0.427587,429.591417,0.022185
P001498,5,24920.99,0.095016,0.995,24796.38505,0.719587,1695.384074,0.06803
P001499,6,23864.39,0.077843,0.995,23745.06805,0.719587,1330.073057,0.055735
P001500,7,16881.51,0.061569,1.02,17219.1402,0.640587,679.131802,0.040229
P001501,10,28050.75,0.034194,1.021,28639.81575,0.427587,418.734279,0.014928
P001502,4,44865.0,0.130353,1.013,45448.245,0.901587,5341.263739,0.119052
P001503,8,47766.6,0.046964,0.995,47527.767,0.611587,1365.104507,0.028579
P001504,1,31751.55,0.32473,1.027,32608.84185,0.751587,7958.595595,0.250652
P001505,5,41336.24,0.101808,1.038,42907.01712,0.679587,2968.621462,0.071816
P001506,7,39516.16,0.057797,1.02,40306.4832,0.719587,1676.349889,0.042422
P001507,5,35732.73,0.10487,1.015,36268.72095,0.763587,2904.294322,0.081278
P001508,10,72114.4,0.025948,1.04,74998.976,0.667587,1299.180569,0.018016
P001509,4,28261.16,0.1169,1.042,29448.12872,0.751587,2587.328805,0.091551
P001510,1,34748.07,0.452717,1.041,36172.74087,0.719587,11783.967689,0.339126
P001511,4,27009.0,0.108546,1.038,28035.342,0.751587,2287.16619,0.084682
P001512,10,40496.8,0.033105,1.038,42035.6784,0.679587,945.704882,0.023353
P001513,2,10685.4,0.282668,1.021,10909.7934,0.520587,1605.413749,0.150244
P001514,3,28536.92,0.201589,1.021,29136.19532,0.599587,3521.690857,0.123408
P001515,4,20066.2,0.138166,1.038,20828.7156,0.844587,2430.565148,0.121127
P001516,2,21254.2,0.254232,1.042,22146.8764,0.600587,3381.567921,0.159101
P001517,8,21424.14,0.053579,1.04,22281.1056,0.901587,1076.310272,0.050238
P001518,1,38442.12,0.519371,1.04,39979.8048,0.763587,15855.371158,0.412448
P001519,5,14100.8,0.099806,1.015,14312.312,0.637587,910.768074,0.06459
P001520,3,14916.0,0.143874,1.003,14960.748,0.586587,1262.606001,0.084648
P001521,10,31339.91,0.030438,1.042,32656.18622,0.679587,675.494857,0.021554
P001522,3,8234.6,0.191496,1.021,8407.5266,0.599587,965.337094,0.117229
P001523,10,13067.0,0.031534,1.021,13341.407,0.599587,252.253725,0.019305
P001524,10,20521.14,0.033001,1.024,21013.64736,0.599587,415.791952,0.020262
P001525,4,37767.24,0.11944,1.027,38786.95548,0.586587,2717.487519,0.071954
P001526,2,37520.48,0.21019,1.027,38533.53296,0.845587,6848.720399,0.182533
P001527,1,16832.2,0.577423,1.041,17522.3202,0.832587,8423.944773,0.500466
P001528,3,41105.22,0.192378,1.027,42215.06094,0.751587,6103.835016,0.148493
P001529,10,26780.12,0.034395,1.015,27181.8218,0.637587,596.083928,0.022258
P001530,3,24193.67,0.160413,1.04,25161.4168,0.832587,3360.501134,0.1389
P001531,2,24483.68,0.275764,1.032,25267.15776,0.611587,4261.392619,0.17405
P001532,9,35934.8,0.043406,1.015,36473.822,0.763587,1208.905647,0.033642
P001533,2,18209.4,0.29575,1.04,18937.776,0.832587,4663.18718,0.256087
P001534,2,79868.8,0.292879,1.002,80028.5376,0.751587,17616.221337,0.220564
P001535,10,57996.8,0.036532,1.038,60200.6784,0.679587,1494.600047,0.02577
P001536,8,43391.36,0.047268,0.995,43174.4032,0.611587,1248.110036,0.028764
P001537,1,54530.0,0.429549,1.038,56602.14,0.751587,18273.603496,0.335111
P001538,6,15718.5,0.070778,1.037,16300.0845,0.637587,735.573194,0.046797
P001539,9,33875.4,0.044576,1.027,34790.0358,0.586587,909.688009,0.026854
P001540,10,58524.48,0.034167,1.013,59285.29824,0.667587,1352.274752,0.023106
P001541,9,26991.36,0.04306,1.037,27990.04032,0.586587,706.98586,0.026193
P001542,5,47099.16,0.085261,1.027,48370.83732,0.586587,2419.169485,0.051363
P001543,7,19486.72,0.062425,0.995,19389.2864,0.719587,870.976441,0.044696
P001544,1,36742.16,0.590323,1.042,38285.33072,0.841587,19020.443375,0.517674
P001545,10,47052.09,0.036098,0.995,46816.82955,0.719587,1216.11075,0.025846
P001546,9,22875.24,0.038931,1.027,23492.87148,0.753587,689.223866,0.03013
P001547,3,36575.28,0.15619,1.027,37562.81256,0.751587,4409.520123,0.12056
P001548,6,32123.52,0.080512,1.038,33344.21376,0.600587,1612.336052,0.050192
P001549,8,14435.28,0.053415,1.021,14738.42088,0.599587,472.030053,0.0327
P001550,1,26946.81,0.510028,1.038,27970.78878,0.600587,8567.895562,0.317956
P001551,10,37876.41,0.034055,1.013,38368.80333,0.832587,1087.900919,0.028722
P001552,8,76643.38,0.053613,1.027,78712.75126,0.586587,2475.422105,0.032298
P001553,8,23561.85,0.052756,1.015,23915.27775,0.832587,1050.449384,0.044583
P001554,8,20377.08,0.049555,1.041,21212.54028,0.719587,756.416366,0.037121
P001555,4,38528.3,0.119748,1.042,40146.4886,0.841587,4045.911259,0.105011
P001556,9,40487.76,0.043766,1.04,42107.2704,0.832587,1534.337425,0.037896
P001557,2,15004.68,0.227334,1.015,15229.7502,0.558587,1933.958663,0.12889
P001558,4,44134.86,0.141559,1.042,45988.52412,0.679587,4424.184773,0.100242
P001559,4,29526.09,0.122587,0.995,29378.45955,0.611587,2202.582768,0.074598
P001560,4,30904.0,0.108133,1.032,31892.928,0.753587,2598.871529,0.084095
P001561,9,20740.26,0.037059,1.04,21569.8704,0.901587,720.69354,0.034749
P001562,4,42228.68,0.122716,0.995,42017.5366,0.532587,2746.137778,0.06503
P001563,8,13670.8,0.046786,1.037,14176.6196,0.586587,389.065329,0.02846
P001564,1,29445.36,0.462138,1.04,30623.1744,0.832587,11782.880927,0.400161
P001565,2,26480.16,0.289666,1.04,27539.3664,0.684587,5461.094016,0.206233
P001566,8,30709.6,0.051769,1.04,31937.984,0.684587,1131.904183,0.036858
P001567,5,83998.14,0.09486,1.013,85090.11582,0.684587,5525.767241,0.065784
P001568,8,51088.29,0.044926,1.015,51854.61435,0.763587,1778.860276,0.034819
P001569,8,28337.4,0.045066,1.041,29499.2334,0.719587,956.627658,0.033758
P001570,10,19051.45,0.036641,1.013,19299.11885,0.763587,539.963578,0.028342
P001571,1,23105.55,0.313271,0.995,22990.02225,0.832587,5996.378968,0.259521
P001572,5,48505.32,0.089785,1.04,50445.5328,0.667587,3023.658117,0.062337
